CTM_ID,quantity,Revenue_TargetExtPrice,Revenue_ODExtPrice,Discount,Avg_Discount_Pct
37493.0,336.0,16613.53,16007.999999999998,605.5300000000004,0.036448003524837916
37529.0,335.0,9881.500000000002,9840.290000000003,41.21000000000005,0.0041704194707281326
33701.0,335.0,2589.01,2597.01,-8.0,-0.003089984202455765
5395.0,335.0,43507.25999999999,40918.48999999999,2588.7700000000004,0.0595020233404724
9234.0,335.0,9036.880000000003,9036.880000000003,-0.0,-0.0
18616.0,335.0,2446.03,2225.0900000000006,220.93999999999994,0.09032595675441427
24418.0,335.0,248198.38000000003,249313.99999999997,-1115.6199999999988,-0.004494872206659844
21010.0,335.0,24225.85000000001,24184.51000000001,41.34,0.0017064416728412
16214.0,335.0,26088.779999999995,26326.05,-237.2700000000005,-0.009094714279471885
17748.0,334.0,6908.8399999999965,6908.8399999999965,-0.0,-0.0
23491.0,334.0,13827.99,13955.09,-127.09999999999968,-0.00919150216336573
28572.0,334.0,911.6399999999999,955.7799999999999,-44.14,-0.04841823526830767
29139.0,334.0,54865.189999999995,54851.17999999999,14.010000000000502,0.00025535316655242614
26035.0,334.0,11740.229999999996,11069.619999999997,670.6099999999999,0.05712068673271308
18780.0,334.0,12758.12,12739.77,18.349999999999994,0.001438299686787708
7195.0,334.0,35074.229999999996,34395.30999999999,678.9200000000002,0.01935666157175796
32632.0,334.0,21745.77999999999,21679.139999999996,66.63999999999996,0.0030645026299355544
36344.0,334.0,5180.529999999999,5224.429999999999,-43.89999999999999,-0.008474036440286999
35521.0,334.0,3260.7400000000002,3421.8799999999997,-161.14000000000004,-0.04941823021768066
32484.0,333.0,6531.839999999999,6531.839999999999,-0.0,-0.0
4391.0,333.0,10175.820000000003,9795.830000000002,379.99,0.03734244512972909
22987.0,333.0,4054.8499999999995,4107.129999999999,-52.28000000000003,-0.012893201968013622
19871.0,333.0,103902.49000000008,93052.85999999999,10849.629999999997,0.10442127036609025
16983.0,333.0,10393.430000000004,9854.400000000005,539.0299999999996,0.05186257087410022
25913.0,333.0,80084.25000000001,72945.1,7139.150000000001,0.08914549365199773
29046.0,332.0,13303.320000000003,12198.920000000006,1104.4000000000003,0.08301687097656826
27167.0,332.0,11907.720000000001,12129.12,-221.39999999999964,-0.018592980016325512
27474.0,332.0,15888.500000000002,14847.26,1041.24,0.0655341913962929
27304.0,332.0,58389.36999999999,58212.77999999999,176.59000000000006,0.003024351864046488
24025.0,332.0,42284.10000000002,36942.539999999986,5341.56,0.12632549823692588
18259.0,332.0,3737.9,3289.2000000000003,448.6999999999999,0.12004066454426278
11397.0,332.0,10258.200000000006,9451.640000000003,806.5600000000002,0.07862587978397767
10412.0,332.0,13577.600000000002,10322.890000000001,3254.7100000000005,0.2397117310864954
30901.0,332.0,17919.27999999999,17928.23999999999,-8.960000000000013,-0.0005000200900929064
7449.0,331.0,9421.21,9085.75,335.4599999999999,0.03560689125919069
4004.0,331.0,2651.940000000001,2734.4200000000014,-82.47999999999999,-0.031101759466654586
1785.0,331.0,13414.890000000001,12463.36,951.5299999999997,0.07093088351823978
1802.0,331.0,6855.710000000001,6952.200000000001,-96.49,-0.014074399296352964
29013.0,331.0,5443.699999999996,5261.949999999997,181.74999999999997,0.033387218252291656
17653.0,330.0,8618.5,8618.5,-0.0,-0.0
25347.0,330.0,9379.389999999998,9426.769999999999,-47.37999999999997,-0.005051501217030103
20185.0,330.0,22679.379999999994,22583.690000000002,95.69000000000011,0.004219251143549786
24251.0,330.0,1519.56,1620.55,-100.98999999999998,-0.06646002790281397
15641.0,330.0,10317.544000000009,9499.200000000004,818.3439999999999,0.07931577514958979
19118.0,330.0,1115.663,728.73,386.93300000000005,0.3468188870653594
4144.0,330.0,6715.4800000000005,6587.360000000001,128.1200000000001,0.01907830862425323
10972.0,330.0,12004.423000000003,11773.9,230.52299999999997,0.01920317203084229
176.0,330.0,11171.810000000001,10391.090000000002,780.72,0.0698830359628386
606.0,330.0,4214.91,4198.88,16.029999999999973,0.0038031654293923176
36759.0,330.0,4991.999999999999,4974.859999999999,17.14,0.0034334935897435905
32343.0,330.0,6785.599999999999,6978.200000000001,-192.59999999999997,-0.028383635934921006
35234.0,330.0,9616.290000000003,9213.55,402.74,0.0418810164834879
6550.0,329.0,27756.290000000005,25329.500000000004,2426.79,0.08743207395512871
10596.0,329.0,50868.82100000001,44948.38000000001,5920.441000000001,0.11638644033051207
7202.0,329.0,3538.870000000001,3414.5700000000006,124.29999999999998,0.035124206314444996
14265.0,329.0,37643.19999999999,32535.809999999994,5107.390000000002,0.1356789539677818
775.0,329.0,35644.600000000006,35736.380000000005,-91.78000000000009,-0.002574864074782718
7366.0,329.0,19381.57,19549.2,-167.62999999999994,-0.008648938140718215
18107.0,329.0,9173.29,9007.570000000002,165.7199999999999,0.018065492315188978
19184.0,329.0,9429.214999999998,9434.439999999997,-5.224999999999998,-0.0005541288431751741
19855.0,329.0,8561.64,7397.740000000001,1163.9,0.13594358090272426
25883.0,329.0,12754.2,12828.57,-74.37000000000006,-0.005831020369760554
13735.0,328.0,30582.339999999997,25448.280000000002,5134.06,0.16787662422169136
6314.0,328.0,8224.199999999999,7739.54,484.6600000000001,0.058930959850198215
5310.0,328.0,12814.589999999998,13363.759999999997,-549.1699999999998,-0.04285505817977789
31393.0,328.0,11419.060000000001,11465.76,-46.699999999999996,-0.0040896536142204344
30081.0,327.0,24841.73999999999,22690.099999999984,2151.6400000000003,0.08661390063658991
36662.0,327.0,25239.029999999988,23032.389999999996,2206.64,0.08742966746344852
14091.0,327.0,12199.87,12196.990000000002,2.880000000000001,0.0002360680892501314
11365.0,327.0,4413.37,4018.9400000000005,394.42999999999995,0.08937161398205905
4862.0,327.0,563.02,563.02,-0.0,-0.0
5365.0,327.0,70011.21000000004,69959.22,51.98999999999945,0.0007425953643709261
18684.0,327.0,32801.47,30174.379999999994,2627.09,0.0800906178899909
25405.0,327.0,1853.8500000000001,1851.1400000000003,2.710000000000001,0.0014618226933139147
28082.0,327.0,53331.890000000014,46151.700000000004,7180.189999999999,0.13463220598407438
21738.0,327.0,29878.22500000001,26503.790000000008,3374.4350000000013,0.11293960735619335
19382.0,327.0,54864.69800000002,48235.870000000024,6628.8279999999995,0.12082137041928122
27938.0,327.0,10075.8,10890.81,-815.0100000000002,-0.08088786994581078
20718.0,326.0,7513.519999999999,7438.86,74.66000000000008,0.009936754011435399
21237.0,326.0,4688.5,2894.54,1793.96,0.3826298389676869
16147.0,326.0,10440.74000000001,10283.17000000001,157.57,0.015091842149119683
22196.0,326.0,87153.25,87253.57000000004,-100.32000000000005,-0.0011510758348082263
19104.0,326.0,21662.27999999999,21305.239999999987,357.04,0.016482106223352305
7954.0,326.0,6143.15,6206.669999999999,-63.519999999999996,-0.010339972164117757
1168.0,326.0,4595.219999999999,4539.16,56.06,0.012199633532235674
7989.0,326.0,44717.07000000003,44521.03000000001,196.03999999999985,0.004384008165114569
619.0,326.0,9992.519999999999,7181.95,2810.5700000000006,0.28126738800622875
37995.0,326.0,9904.569999999998,8116.39,1788.1800000000005,0.1805409018261268
37804.0,326.0,31078.290000000008,31105.730000000007,-27.440000000000005,-0.0008829314611582555
31456.0,326.0,6534.220000000001,7736.559999999999,-1202.3400000000001,-0.18400666032058913
38259.0,326.0,7482.56,7589.670000000001,-107.11,-0.014314619595432579
37261.0,325.0,37073.05000000002,38618.88000000001,-1545.83,-0.04169686605229403
35476.0,325.0,66373.98,58829.39,7544.59,0.11366788612043455
1989.0,325.0,49564.23000000001,43286.96999999998,6277.2599999999975,0.12664899666553875
14016.0,325.0,4003.62,4076.0999999999995,-72.47999999999988,-0.01810361622731425
8348.0,325.0,806.0,933.0,-127.0,-0.1575682382133995
20270.0,325.0,87571.98199999999,71967.47000000002,15604.512000000002,0.17819069117334815
16482.0,325.0,8270.98,9115.74,-844.7600000000002,-0.10213541805203256
26794.0,325.0,4941.239999999999,5013.45,-72.20999999999992,-0.014613740680476953
17445.0,325.0,5617.929999999999,4866.8099999999995,751.1200000000001,0.13370049110615478
18299.0,325.0,13974.37,13815.95,158.42,0.01133646811985084
20054.0,325.0,1713.7549999999999,1741.6599999999999,-27.905000000000015,-0.016282957598956687
22717.0,325.0,1557.0,1442.75,114.25,0.07337829158638408
17417.0,324.0,3323.8400000000006,3342.4100000000003,-18.57,-0.0055869115240204095
29198.0,324.0,7133.03,6390.28,742.75,0.10412825965963973
28185.0,324.0,13857.050000000014,12756.520000000011,1100.5300000000004,0.07942022291901951
28476.0,324.0,5984.709999999999,5592.0599999999995,392.64999999999986,0.06560885991134072
28488.0,324.0,67038.47999999998,67754.76999999999,-716.2899999999998,-0.010684758962315376
14208.0,324.0,18332.95,17815.599999999995,517.3499999999999,0.02821968095696546
13514.0,324.0,4122.84,4578.030000000001,-455.1899999999998,-0.11040690397881067
13383.0,324.0,1981.6499999999999,1870.18,111.46999999999998,0.056251103878081396
5430.0,323.0,5359.299999999999,5215.439999999999,143.85999999999999,0.026843057862034222
11376.0,323.0,450.74,308.6,142.14000000000004,0.3153480942450194
14448.0,323.0,919.13,857.9300000000001,61.19999999999999,0.06658470510156342
9000.0,323.0,41904.29,36590.27000000001,5314.019999999998,0.12681326899942696
21037.0,323.0,9104.609999999999,9110.589999999998,-5.98,-0.0006568101214659388
21881.0,323.0,8041.819999999998,8159.1399999999985,-117.31999999999991,-0.014588737375370244
30871.0,323.0,18464.410000000003,17819.4,645.0100000000006,0.03493260819056772
37689.0,323.0,1723.68,1318.48,405.2,0.23507843683282278
29563.0,322.0,21013.692999999996,19283.08,1730.6130000000007,0.08235644253487481
28499.0,322.0,23347.940000000002,22647.54,700.4000000000001,0.02999836388135313
17883.0,322.0,8282.57,8059.1900000000005,223.38000000000005,0.026969889780587435
2533.0,322.0,13590.270000000004,12699.750000000004,890.5200000000001,0.06552629197212416
14641.0,322.0,5550.069999999999,5283.56,266.50999999999993,0.048019214172073506
4694.0,322.0,6938.309999999998,6114.309999999998,824.0000000000002,0.118760908636253
1158.0,322.0,13877.470000000008,13766.23000000001,111.23999999999998,0.00801587032794882
5032.0,322.0,22582.29,17851.119999999995,4731.17,0.2095079816971618
957.0,322.0,8974.1,8566.34,407.7599999999999,0.04543742547999241
10487.0,321.0,3391.3799999999997,3296.18,95.19999999999982,0.02807116866880144
11669.0,321.0,29037.59,22718.589999999993,6319.000000000001,0.21761447833652864
2355.0,321.0,4133.18,4048.4199999999996,84.76000000000005,0.020507212364329654
1126.0,321.0,1766.7000000000005,1766.7000000000005,-0.0,-0.0
13375.0,321.0,12353.320000000002,12405.199999999999,-51.880000000000024,-0.004199680733600362
20334.0,321.0,46927.948000000004,47835.76999999999,-907.8219999999998,-0.01934501802635819
17037.0,321.0,4066.95,4066.95,-0.0,-0.0
24013.0,321.0,38445.503999999986,34874.73,3570.7739999999985,0.09287884481888961
35287.0,321.0,19253.399999999998,12205.649999999998,7047.750000000001,0.36605222973604673
36348.0,321.0,3251.2,3265.79,-14.590000000000002,-0.004487573818897639
30301.0,321.0,13289.560000000003,11551.29,1738.2700000000002,0.13079966530118378
34950.0,321.0,1061.45,1192.8000000000002,-131.35,-0.1237458193979933
34907.0,321.0,14273.303,14946.330000000002,-673.0270000000002,-0.047152855929703176
36704.0,320.0,9453.509999999997,9738.449999999997,-284.94,-0.030141185654852017
30444.0,320.0,14359.6,12507.2,1852.4,0.1290008078219449
36931.0,320.0,1951.1699999999998,1939.1899999999998,11.980000000000004,0.00613990580010968
14847.0,320.0,23138.05000000001,23556.490000000005,-418.4400000000001,-0.01808449718105026
29331.0,320.0,1263.67,1263.67,-0.0,-0.0
17439.0,320.0,469.03,474.53,-5.5,-0.011726328806259729
28128.0,320.0,72946.75999999995,68918.00999999998,4028.750000000002,0.05522863524027667
26328.0,320.0,4305.6,4305.6,-0.0,-0.0
21032.0,320.0,2183.66,2214.8499999999995,-31.190000000000005,-0.014283359131000251
13627.0,320.0,15773.36,15918.84,-145.48,-0.009223145861122804
10287.0,320.0,1033.0,1079.6,-46.599999999999994,-0.04511132623426911
364.0,320.0,49861.23999999998,47184.22999999999,2677.0100000000007,0.053689198263019565
2995.0,320.0,8829.460000000001,8884.210000000001,-54.75,-0.00620083221397458
1181.0,320.0,2985.1599999999994,2955.1599999999994,30.0,0.010049712578220266
7216.0,320.0,22627.17999999999,22629.329999999987,-2.1499999999999986,-9.501846893868346e-05
9430.0,320.0,4727.769,4630.64,97.12899999999999,0.020544362467794
1933.0,320.0,21106.029999999995,19669.54,1436.4900000000002,0.06806064428033129
10882.0,320.0,16121.06,15674.700000000003,446.36000000000024,0.027688005627421537
494.0,319.0,7053.969999999999,6848.549999999999,205.42000000000007,0.029121189911496658
3017.0,319.0,2523.8599999999997,2371.06,152.79999999999993,0.06054218538270742
9716.0,319.0,5498.080000000002,5419.960000000001,78.11999999999999,0.01420859645548991
507.0,319.0,11795.680000000002,11902.200000000003,-106.51999999999995,-0.00903042469785548
18052.0,319.0,559.163,603.99,-44.82700000000003,-0.08016803686939233
23734.0,319.0,7754.66,7917.969999999999,-163.31000000000003,-0.021059595133764736
28495.0,319.0,18891.95,18027.150000000005,864.7999999999997,0.04577611098907205
16142.0,319.0,7914.92,7688.3899999999985,226.52999999999986,0.028620630404350245
24220.0,319.0,20823.48,15730.53,5092.950000000001,0.24457727526811085
38263.0,319.0,7500.469999999998,7508.3899999999985,-7.919999999999999,-0.0010559338281467695
29747.0,318.0,29245.37000000001,28299.83000000001,945.5399999999998,0.03233127158247612
35449.0,318.0,15973.880000000003,15601.260000000004,372.62,0.023326831051691883
36506.0,318.0,29165.989999999994,21360.379999999997,7805.610000000001,0.2676271232349734
28503.0,318.0,8303.71,8597.729999999998,-294.02,-0.03540826931576368
21588.0,318.0,42011.610000000015,42117.040000000015,-105.42999999999978,-0.002509544385468677
15972.0,318.0,2318.809999999999,2344.7499999999986,-25.939999999999998,-0.011186772525562685
19649.0,318.0,13158.500000000002,13426.24,-267.7400000000001,-0.0203473040240149
25000.0,318.0,9463.349999999999,8336.419999999996,1126.9299999999998,0.11908362260721626
25516.0,318.0,19701.96,19727.31,-25.35000000000001,-0.0012866740161892527
13111.0,318.0,13015.339999999998,11029.119999999999,1986.22,0.15260607867331935
9676.0,318.0,8847.76,8540.33,307.42999999999995,0.034746647739088754
7664.0,318.0,12051.4,10454.720000000001,1596.6799999999996,0.13248917138257793
5732.0,318.0,9072.25,8119.280000000001,952.97,0.10504229931935298
14667.0,318.0,146.3,84.0,62.3,0.4258373205741626
8926.0,318.0,26813.750000000015,23802.140000000007,3011.609999999999,0.1123158827094307
3617.0,317.0,13475.01,13384.200000000003,90.80999999999997,0.0067391415664997635
13744.0,317.0,17649.989999999998,17843.219999999998,-193.22999999999996,-0.010947881556873403
7284.0,317.0,28244.65,29279.749999999996,-1035.1,-0.03664764831569872
5615.0,317.0,7312.62,7312.62,-0.0,-0.0
6621.0,317.0,7220.789999999998,8073.6399999999985,-852.85,-0.11811034526693066
9547.0,317.0,6763.730000000002,6766.730000000002,-3.0,-0.00044354224665975713
13505.0,317.0,9776.510000000002,9606.310000000003,170.2,0.017409075426711572
13622.0,317.0,17397.83599999999,17026.679999999993,371.1559999999992,0.021333457793256554
9350.0,317.0,6171.9,5878.46,293.4399999999997,0.04754451627537707
18895.0,317.0,11009.843000000004,11008.210000000005,1.633,0.00014832182438932138
22811.0,317.0,3449.4300000000003,3661.11,-211.68,-0.0613666605787043
25524.0,317.0,15176.290000000005,15718.530000000006,-542.2399999999999,-0.03572941740043184
15315.0,317.0,14969.1,11444.5,3524.6,0.23545837759117114
19399.0,317.0,65639.45999999998,64196.179999999986,1443.2800000000004,0.021987993197994025
27274.0,317.0,15867.539999999997,14378.489999999994,1489.0499999999997,0.0938425237938584
23728.0,317.0,12695.479999999996,12400.299999999997,295.17999999999995,0.023250794771052376
36876.0,317.0,2616.1000000000004,2639.5400000000004,-23.440000000000005,-0.00895990214441344
36877.0,317.0,3149.8999999999996,3149.8999999999996,-0.0,-0.0
30927.0,317.0,36546.159999999996,40290.04000000001,-3743.880000000001,-0.10244250011492319
29891.0,316.0,32745.969999999987,32857.47999999999,-111.51000000000005,-0.0034053045306033105
31828.0,316.0,8186.450000000001,8164.160000000001,22.290000000000134,0.002722791930568211
15868.0,316.0,44196.70999999999,47042.55,-2845.8399999999997,-0.0643903132156217
28755.0,316.0,80999.26000000002,68435.09000000003,12564.170000000002,0.1551146269731353
25494.0,316.0,11019.759999999998,7791.66,3228.1,0.29293741424495634
17067.0,316.0,40100.039999999986,39068.03999999998,1032.0000000000005,0.025735635176423785
9629.0,316.0,10795.470000000003,8767.380000000001,2028.09,0.18786491000391825
9734.0,316.0,8527.74,8527.74,-0.0,-0.0
11107.0,316.0,41284.520000000026,36458.719999999994,4825.799999999998,0.1168912706263751
4015.0,315.0,27039.58,26225.460000000003,814.1199999999999,0.03010845582660677
7904.0,315.0,27626.17,24100.809999999998,3525.3599999999997,0.1276094369939807
10064.0,315.0,17766.72,18693.03,-926.3100000000003,-0.052137366942238084
238.0,315.0,1349.55,563.55,786.0,0.5824163610092253
8014.0,315.0,2002.1299999999999,2009.7499999999998,-7.619999999999999,-0.003805946666799858
22289.0,315.0,38022.77,38622.92999999999,-600.1599999999995,-0.01578422613607582
15884.0,315.0,2440.0319999999997,2460.3899999999994,-20.358000000000008,-0.008343333202187516
19862.0,315.0,30457.389999999996,28373.319999999996,2084.0700000000006,0.06842575808367037
26107.0,315.0,12641.559999999996,12849.529999999997,-207.97000000000014,-0.016451292403785626
31447.0,315.0,2762.75,3073.9700000000003,-311.2200000000001,-0.1126486290833409
32108.0,315.0,13256.789999999994,11306.809999999998,1949.9799999999996,0.14709292370174082
36446.0,315.0,28932.269999999997,22422.29,6509.9800000000005,0.22500757804347882
36951.0,315.0,19771.579999999998,14734.39,5037.1900000000005,0.2547692192530896
34480.0,315.0,675.96,655.46,20.5,0.030327238298124146
29667.0,315.0,11914.659999999998,8105.039999999998,3809.62,0.31974223351736436
30097.0,314.0,87138.81999999999,87055.11,83.71000000000006,0.0009606510622934769
20471.0,314.0,10588.32,10628.64,-40.31999999999999,-0.0038079695362437096
15417.0,314.0,13368.13,12980.839999999997,387.2899999999999,0.028971142560702202
24741.0,314.0,1040.98,1044.48,-3.5000000000000053,-0.0033622163730331086
20222.0,314.0,1926.8700000000003,1835.6200000000003,91.25,0.04735659385428181
27477.0,314.0,10894.42,11993.41,-1098.9899999999998,-0.10087641196135268
16030.0,314.0,4806.029999999998,4731.19,74.83999999999999,0.015572104210751914
12572.0,314.0,4520.900000000001,4501.47,19.430000000000042,0.004297816806388117
8055.0,313.0,14863.689,14932.090000000002,-68.40100000000007,-0.00460188584408622
28534.0,313.0,18088.21,17679.010000000002,409.1999999999999,0.022622470659064656
14924.0,313.0,10195.398,8908.179999999998,1287.2180000000003,0.12625480633517205
28670.0,313.0,4025.610000000002,3989.1700000000023,36.44000000000001,0.009052044286455964
32404.0,313.0,15510.060000000001,15457.55,52.50999999999965,0.003385544607822255
30376.0,312.0,855.9200000000001,777.2,78.72000000000004,0.09197121226282834
31685.0,312.0,15956.17,14016.72,1939.4499999999996,0.12154859217468851
37537.0,312.0,5511.620000000002,5535.890000000001,-24.269999999999996,-0.004403424038667395
16410.0,312.0,2087.1600000000008,2087.1600000000008,-0.0,-0.0
23118.0,312.0,1747.1299999999997,1899.1999999999996,-152.07000000000008,-0.08703988827391214
25110.0,312.0,12195.04,12151.760000000002,43.279999999999944,0.003548983849171462
20702.0,312.0,7633.980000000002,7679.980000000002,-46.0,-0.006025690400027245
24046.0,312.0,1199.1299999999999,1326.38,-127.25,-0.10611860265359054
23258.0,312.0,43791.47,42326.65,1464.8199999999995,0.033449893323973814
16790.0,312.0,2052.9,2071.05,-18.15000000000009,-0.008841151541721512
19874.0,312.0,14942.519999999991,14943.419999999993,-0.8999999999999488,-6.023080444262075e-05
23292.0,312.0,2048.82,2048.82,-0.0,-0.0
6477.0,312.0,6976.030000000002,6976.030000000002,-0.0,-0.0
6529.0,312.0,24627.170000000002,24658.800000000003,-31.629999999999995,-0.001284353825469999
3578.0,312.0,12433.200000000004,11911.230000000005,521.97,0.04198195154907826
10572.0,312.0,17942.740000000005,15312.99,2629.7500000000005,0.146563456863333
7875.0,312.0,16596.955999999995,15781.779999999993,815.1760000000003,0.04911599452333311
1823.0,312.0,2560.61,2579.17,-18.560000000000073,-0.007248272872479633
7907.0,311.0,28508.789999999994,27858.689999999995,650.1000000000003,0.022803493238401223
994.0,311.0,4311.500000000001,4314.690000000001,-3.1899999999999995,-0.0007398817117012637
14802.0,311.0,78014.73000000007,72159.47999999995,5855.250000000002,0.07505313419658052
9186.0,311.0,50422.30000000002,51314.22000000001,-891.9199999999998,-0.01768899871683758
20205.0,311.0,19550.280000000006,17078.42,2471.8600000000006,0.1264360408137377
25124.0,311.0,35443.92000000003,35938.71000000001,-494.79000000000053,-0.013959799029001312
28371.0,311.0,4364.5199999999995,4392.12,-27.599999999999994,-0.00632371944681202
27457.0,311.0,16698.280000000002,15505.730000000001,1192.55,0.07141753521919622
30350.0,311.0,827.3,953.76,-126.45999999999998,-0.15285869696603407
37191.0,311.0,4650.0,4674.610000000001,-24.609999999999985,-0.0052924731182795665
32174.0,310.0,5541.570000000001,5174.160000000001,367.40999999999997,0.06630070539576328
21845.0,310.0,6783.73,6814.85,-31.119999999999994,-0.004587446729159326
19993.0,310.0,5473.599999999999,5773.7699999999995,-300.1700000000001,-0.054839593686056724
27050.0,310.0,2639.14,2492.2599999999998,146.88,0.055654493509249225
25221.0,310.0,18452.89,19721.800000000003,-1268.9100000000003,-0.06876483846161768
28846.0,310.0,3289.74,3259.74,30.0,0.009119261704572399
14039.0,310.0,1719.94,1465.2000000000003,254.73999999999998,0.1481098177843413
10626.0,310.0,50667.54,48217.25,2450.289999999999,0.048360153265779214
406.0,310.0,948.6,948.6,-0.0,-0.0
14397.0,309.0,18406.329999999998,18122.53,283.8,0.015418608706895945
10111.0,309.0,5546.92,5176.59,370.33000000000004,0.06676317668183425
15406.0,309.0,13674.999999999998,12059.589999999998,1615.4099999999999,0.11812870201096892
26909.0,309.0,10657.229999999989,10692.399999999989,-35.17,-0.003300107063467715
25416.0,309.0,3360.080000000001,3607.14,-247.06,-0.07352801123782765
24038.0,309.0,15764.670000000004,15499.180000000002,265.4899999999997,0.01684082191381105
16121.0,308.0,4896.43,4754.57,141.86,0.028972128673339557
21374.0,308.0,49651.08000000001,51697.26,-2046.1799999999996,-0.041211188155423795
16398.0,308.0,32919.53999999999,30501.489999999994,2418.0499999999997,0.07345333501014899
17688.0,308.0,5791.360000000001,5817.460000000001,-26.099999999999937,-0.004506713448999878
25474.0,308.0,83995.49999999994,81216.65999999999,2778.8399999999997,0.033083200885761756
27338.0,308.0,1802.3899999999999,1714.1899999999998,88.20000000000005,0.048935025161036205
24594.0,308.0,5908.369999999999,5809.289999999999,99.08000000000003,0.016769430485903902
19133.0,308.0,5403.120000000001,5410.86,-7.739999999999968,-0.001432505663394477
11829.0,308.0,8201.141,6086.620000000001,2114.5209999999997,0.2578325381797484
6148.0,308.0,5653.56,4192.959999999999,1460.6,0.2583504906642894
940.0,308.0,19092.987999999998,18423.379999999994,669.6080000000002,0.035070885709455234
3390.0,308.0,6863.409999999999,8075.009999999999,-1211.6000000000004,-0.17653032530476842
4804.0,308.0,25396.679999999997,24206.03,1190.6500000000003,0.04688211215009208
7765.0,307.0,18263.170000000002,16688.620000000003,1574.5499999999997,0.08621449616906592
8523.0,307.0,1136.57,950.8,185.77000000000004,0.16344791785811702
6086.0,307.0,769.33,750.3399999999999,18.989999999999984,0.024683815787763356
10637.0,307.0,8364.637999999997,8993.8,-629.1620000000001,-0.07521688326500206
1415.0,307.0,1782.628,1644.1,138.52800000000002,0.07770998772598658
6900.0,307.0,2816.21,2837.55,-21.34000000000003,-0.0075775599120804305
28392.0,307.0,9962.09,7799.29,2162.7999999999997,0.2171030376156007
28823.0,307.0,87379.77000000002,69058.77999999997,18320.99,0.2096708425760333
21543.0,307.0,23096.289999999997,23151.61,-55.32000000000005,-0.002395189876815716
29404.0,307.0,23552.36999999999,23370.269999999997,182.09999999999997,0.007731705981181513
25009.0,307.0,5739.679999999999,5714.68,25.0,0.004355643520196248
22565.0,306.0,3930.2,3930.2,-0.0,-0.0
15883.0,306.0,1636.54,1637.1,-0.5599999999999996,-0.0003421853422464465
24766.0,306.0,12339.429999999997,12081.929999999998,257.49999999999994,0.02086806278734107
25425.0,306.0,1047.58,1047.58,-0.0,-0.0
18267.0,306.0,505.42,466.42,39.0,0.07716354714890586
10470.0,306.0,1201.6099999999997,1201.6099999999997,-0.0,-0.0
1874.0,306.0,8111.42,8106.679999999999,4.74,0.0005843613078844394
10129.0,306.0,11887.139999999996,10813.069999999998,1074.0699999999997,0.09035562801481266
7891.0,306.0,11938.859999999999,12353.83,-414.96999999999997,-0.03475792496100968
32001.0,306.0,10531.789999999997,10178.009999999998,353.7800000000001,0.0335916306724688
32096.0,306.0,7765.280000000002,7703.600000000001,61.67999999999997,0.007943049059402876
10245.0,305.0,22705.945000000007,22823.49,-117.54499999999967,-0.0051768380483613275
10214.0,305.0,12899.822000000002,9466.24,3433.5820000000003,0.26617282005906745
9769.0,305.0,11325.670000000002,11324.61,1.0600000000002865,9.359269694422372e-05
1964.0,305.0,126.35,204.35,-78.0,-0.6173328056984567
14819.0,305.0,5394.689999999999,5254.3499999999985,140.34,0.02601446978417667
8793.0,305.0,4930.05,4806.92,123.12999999999998,0.02497540592894595
26490.0,305.0,4336.083,4134.01,202.07300000000004,0.04660265958931138
22416.0,304.0,1746.759999999999,1754.4699999999991,-7.710000000000001,-0.004413886280885757
25767.0,304.0,45977.01,42387.44,3589.5699999999993,0.07807315003737736
17465.0,304.0,13810.550000000001,13742.400000000001,68.15000000000002,0.004934633305697457
18470.0,304.0,7033.430000000001,6958.42,75.01000000000019,0.010664782332375552
15421.0,304.0,3102.924,2798.46,304.464,0.09812164268283723
19092.0,304.0,10193.03,9648.65,544.3800000000002,0.053407083075395656
13048.0,304.0,211.34,154.34,57.0,0.2697075802025173
11332.0,304.0,3049.64,2576.52,473.12,0.15513962303747328
7278.0,304.0,2383.7899999999995,2347.4299999999994,36.36,0.01525302144903704
4038.0,304.0,4191.72,4225.1,-33.379999999999995,-0.007963318160564158
2698.0,304.0,20608.64,16720.199999999997,3888.4400000000005,0.18868008757492005
37228.0,304.0,704.8699999999999,563.64,141.22999999999996,0.20036318753812757
33345.0,303.0,2120.7850000000003,2297.6200000000003,-176.83499999999998,-0.0833818609618608
31564.0,303.0,4140.129999999998,3993.0799999999986,147.04999999999998,0.03551820836543781
11374.0,303.0,7160.590000000001,7146.260000000001,14.329999999999941,0.0020012317420771107
9365.0,303.0,1890.09,1875.0,15.089999999999975,0.007983746805707652
3078.0,303.0,17881.540000000005,17277.780000000002,603.7599999999995,0.03376442968558633
16364.0,303.0,2198.048,2299.08,-101.03200000000001,-0.045964419339341096
17763.0,303.0,2024.22,2024.22,-0.0,-0.0
23372.0,303.0,4856.836,4775.570000000001,81.2659999999999,0.016732292381295127
21225.0,303.0,7393.89,7018.970000000001,374.92,0.05070673218021907
21255.0,303.0,7528.67,7320.26,208.41000000000003,0.02768218025228892
29288.0,303.0,16514.17,13147.82,3366.3499999999995,0.20384615151715163
22628.0,303.0,10309.92,10377.32,-67.39999999999998,-0.0065373931126526666
23633.0,303.0,9720.789999999997,11379.129999999996,-1658.3399999999995,-0.17059724569710896
28070.0,303.0,53832.33000000001,51128.29000000001,2704.0399999999977,0.05023078139103392
21813.0,302.0,1764.22,2013.22,-249.0,-0.14113886023285077
26582.0,302.0,1720.64,1237.0,483.64,0.2810814580621164
